date,terminal,volume_bbl,total_liquids_mbbl
2024-11-01,FORCADOS,8445984.755086854,8.445984755086855
2024-12-01,FORCADOS,8508625.396960478,8.508625396960479
2025-01-01,FORCADOS,8862063.0,8.862063
2025-02-01,FORCADOS,7751817.0,7.751817
2025-03-01,FORCADOS,6776256.0,6.776256
2025-04-01,FORCADOS,9357575.0,9.357575
2025-05-01,FORCADOS,8076640.0,8.07664
2025-06-01,FORCADOS,8845572.0,8.845572
2025-07-01,FORCADOS,9039815.0,9.039815
2025-08-01,FORCADOS,8999360.0,8.99936
2025-09-01,FORCADOS,7527459.0,7.527459
2025-10-01,FORCADOS,9409023.0,9.409023
2025-11-01,FORCADOS,9122493.0,9.122493
2025-12-01,FORCADOS,9284394.0,9.284394
2026-01-01,FORCADOS,8742504.0,8.742504
2026-02-01,FORCADOS,6824613.0,6.824613
2026-03-01,FORCADOS,5182901.0,5.182901
2026-04-01,FORCADOS,7354178.0,7.354178
2023-05-01,NEMBE,30056.0,0.030056
2023-06-01,NEMBE,118452.0,0.118452
2023-07-01,NEMBE,211835.0,0.211835
2023-08-01,NEMBE,562881.0,0.562881
2023-09-01,NEMBE,940336.0,0.940336
2023-10-01,NEMBE,631155.0,0.631155
2023-11-01,NEMBE,903611.0,0.903611
2023-12-01,NEMBE,895814.0,0.895814
2024-01-01,NEMBE,888760.0,0.88876
2024-02-01,NEMBE,1085429.0,1.085429
2024-03-01,NEMBE,1061497.0,1.061497
2024-04-01,NEMBE,971471.0,0.971471
2024-05-01,NEMBE,705177.0,0.705177
2024-06-01,NEMBE,836337.0,0.836337
2024-07-01,NEMBE,928117.0,0.928117
2024-08-01,NEMBE,842075.0,0.842075
2024-09-01,NEMBE,950502.0,0.950502
2024-10-01,NEMBE,1166013.0,1.166013
2024-11-01,NEMBE,877561.0,0.877561
2024-12-01,NEMBE,958016.0,0.958016
2025-01-01,NEMBE,966056.0,0.966056
2025-02-01,NEMBE,1080581.0,1.080581
2025-03-01,NEMBE,1145283.0,1.145283
2025-04-01,NEMBE,881323.0,0.881323
2025-05-01,NEMBE,1268028.0,1.268028
2025-06-01,NEMBE,1161601.0,1.161601
2025-07-01,NEMBE,1189629.0,1.189629
2025-08-01,NEMBE,1197272.0,1.197272
2025-09-01,NEMBE,1084787.0,1.084787
2025-10-01,NEMBE,955906.0,0.955906
2025-11-01,NEMBE,1212574.0,1.212574
2025-12-01,NEMBE,1119722.0,1.119722
2026-01-01,NEMBE,1272063.0,1.272063
2026-02-01,NEMBE,742882.0,0.742882
2026-03-01,NEMBE,1399326.0,1.399326
2026-04-01,NEMBE,1188184.0,1.188184
2020-01-01,ODUDU (AMENAM BLEND),2996480.0,2.99648
2020-02-01,ODUDU (AMENAM BLEND),2657861.0,2.657861
2020-03-01,ODUDU (AMENAM BLEND),2790543.0,2.790543
2020-04-01,ODUDU (AMENAM BLEND),2734276.0,2.734276
2020-05-01,ODUDU (AMENAM BLEND),2305106.0,2.305106
2020-06-01,ODUDU (AMENAM BLEND),2269621.0,2.269621
2020-07-01,ODUDU (AMENAM BLEND),2311952.0,2.311952
2020-08-01,ODUDU (AMENAM BLEND),2256703.0,2.256703
2020-09-01,ODUDU (AMENAM BLEND),2180811.0,2.180811
2020-10-01,ODUDU (AMENAM BLEND),2267699.0,2.267699
2020-11-01,ODUDU (AMENAM BLEND),2112376.0,2.112376
2020-12-01,ODUDU (AMENAM BLEND),1920219.0,1.920219
2021-01-01,ODUDU (AMENAM BLEND),1984277.0,1.984277
2021-02-01,ODUDU (AMENAM BLEND),1887692.0,1.887692
2021-03-01,ODUDU (AMENAM BLEND),2259039.0,2.259039
2021-04-01,ODUDU (AMENAM BLEND),2235637.0,2.235637
2021-05-01,ODUDU (AMENAM BLEND),2293817.0,2.293817
2021-06-01,ODUDU (AMENAM BLEND),2250259.0,2.250259
2021-07-01,ODUDU (AMENAM BLEND),2287459.0,2.287459
2021-08-01,ODUDU (AMENAM BLEND),2218347.0,2.218347
2021-09-01,ODUDU (AMENAM BLEND),2133286.0,2.133286
2021-10-01,ODUDU (AMENAM BLEND),2154539.0,2.154539
2021-11-01,ODUDU (AMENAM BLEND),1468216.0,1.468216
2021-12-01,ODUDU (AMENAM BLEND),1840856.0,1.840856
2022-01-01,ODUDU (AMENAM BLEND),2216467.0,2.216467
2022-02-01,ODUDU (AMENAM BLEND),2053853.0,2.053853
2022-03-01,ODUDU (AMENAM BLEND),2235857.0,2.235857
2022-04-01,ODUDU (AMENAM BLEND),2041627.0,2.041627
2022-05-01,ODUDU (AMENAM BLEND),2137654.0,2.137654
2022-06-01,ODUDU (AMENAM BLEND),2100930.0,2.10093
2022-07-01,ODUDU (AMENAM BLEND),2283866.0,2.283866
2022-08-01,ODUDU (AMENAM BLEND),2347675.0,2.347675
2022-09-01,ODUDU (AMENAM BLEND),2718333.0,2.718333
2022-10-01,ODUDU (AMENAM BLEND),2884181.0,2.884181
2022-11-01,ODUDU (AMENAM BLEND),2886778.0,2.886778
2022-12-01,ODUDU (AMENAM BLEND),2977641.0,2.977641
2023-01-01,ODUDU (AMENAM BLEND),3107881.0,3.107881
2023-02-01,ODUDU (AMENAM BLEND),2974358.0,2.974358
2023-03-01,ODUDU (AMENAM BLEND),3339707.0,3.339707
2023-04-01,ODUDU (AMENAM BLEND),3183812.0,3.183812
2023-05-01,ODUDU (AMENAM BLEND),3289849.0,3.289849
2023-06-01,ODUDU (AMENAM BLEND),3109894.0,3.109894
2023-07-01,ODUDU (AMENAM BLEND),2934411.0,2.934411
2023-08-01,ODUDU (AMENAM BLEND),2926249.0,2.926249
2023-09-01,ODUDU (AMENAM BLEND),2689522.0,2.689522
2023-10-01,ODUDU (AMENAM BLEND),2983804.0,2.983804
2023-11-01,ODUDU (AMENAM BLEND),2957014.0,2.957014
2023-12-01,ODUDU (AMENAM BLEND),2649589.0,2.649589
2024-01-01,ODUDU (AMENAM BLEND),2941407.0,2.941407
2024-02-01,ODUDU (AMENAM BLEND),2729402.0,2.729402
2024-03-01,ODUDU (AMENAM BLEND),2845229.0,2.845229
2024-04-01,ODUDU (AMENAM BLEND),2666219.0,2.666219
2024-05-01,ODUDU (AMENAM BLEND),2638556.0,2.638556
2024-06-01,ODUDU (AMENAM BLEND),2579755.0,2.579755
2024-07-01,ODUDU (AMENAM BLEND),2475231.0,2.475231
2024-08-01,ODUDU (AMENAM BLEND),2589104.0,2.589104
2024-09-01,ODUDU (AMENAM BLEND),2468512.0,2.468512
2024-10-01,ODUDU (AMENAM BLEND),2532355.0,2.532355
2024-11-01,ODUDU (AMENAM BLEND),2429182.0,2.429182
2024-12-01,ODUDU (AMENAM BLEND),2451979.0,2.451979
2025-01-01,ODUDU (AMENAM BLEND),2330056.0,2.330056
2025-02-01,ODUDU (AMENAM BLEND),2067601.0,2.067601
2025-03-01,ODUDU (AMENAM BLEND),2318645.0,2.318645
2025-04-01,ODUDU (AMENAM BLEND),2111647.0,2.111647
2025-05-01,ODUDU (AMENAM BLEND),1895802.0,1.895802
2025-06-01,ODUDU (AMENAM BLEND),2065733.0,2.065733
2025-07-01,ODUDU (AMENAM BLEND),2129624.0,2.129624
2025-08-01,ODUDU (AMENAM BLEND),1850784.0,1.850784
2025-09-01,ODUDU (AMENAM BLEND),2010444.0,2.010444
2025-10-01,ODUDU (AMENAM BLEND),2116185.0,2.116185
2025-11-01,ODUDU (AMENAM BLEND),1893267.0,1.893267
2025-12-01,ODUDU (AMENAM BLEND),1975393.0,1.975393
2026-01-01,ODUDU (AMENAM BLEND),1946953.0,1.946953
2026-02-01,ODUDU (AMENAM BLEND),1862711.0,1.862711
2026-03-01,ODUDU (AMENAM BLEND),2034797.0,2.034797
2026-04-01,ODUDU (AMENAM BLEND),1861313.0,1.861313
2020-01-01,OKONO,469829.0,0.469829
2020-02-01,OKONO,426667.0,0.426667
2020-03-01,OKONO,448645.0,0.448645
2020-04-01,OKONO,425473.0,0.425473
2020-05-01,OKONO,227124.0,0.227124
2020-06-01,OKONO,492763.0,0.492763
2020-07-01,OKONO,487454.0,0.487454
2020-08-01,OKONO,469392.0,0.469392
2020-09-01,OKONO,444876.0,0.444876
2020-10-01,OKONO,386097.0,0.386097
2020-11-01,OKONO,406949.0,0.406949
2020-12-01,OKONO,302349.0,0.302349
2021-01-01,OKONO,312470.0,0.31247
2021-02-01,OKONO,327659.0,0.327659
2021-03-01,OKONO,359293.0,0.359293
2021-04-01,OKONO,273796.0,0.273796
2021-05-01,OKONO,388028.0,0.388028
2021-06-01,OKONO,275853.0,0.275853
2021-07-01,OKONO,408147.0,0.408147
2021-08-01,OKONO,370686.0,0.370686
2021-09-01,OKONO,351641.0,0.351641
2021-10-01,OKONO,315230.0,0.31523
2021-11-01,OKONO,366337.0,0.366337
2021-12-01,OKONO,411193.0,0.411193
2022-01-01,OKONO,350284.0,0.350284
2022-02-01,OKONO,283963.0,0.283963
2022-03-01,OKONO,373326.0,0.373326
2022-04-01,OKONO,335547.0,0.335547
2022-05-01,OKONO,279452.0,0.279452
2022-06-01,OKONO,313050.0,0.31305
2022-07-01,OKONO,302278.0,0.302278
2022-08-01,OKONO,279267.0,0.279267
2022-09-01,OKONO,277381.0,0.277381
2022-10-01,OKONO,297664.0,0.297664
2022-11-01,OKONO,228220.0,0.22822
2022-12-01,OKONO,301944.0,0.301944
2023-01-01,OKONO,290646.0,0.290646
2023-02-01,OKONO,264920.0,0.26492
2023-03-01,OKONO,292980.0,0.29298
2023-04-01,OKONO,259447.0,0.259447
2023-05-01,OKONO,270763.0,0.270763
2023-06-01,OKONO,260542.0,0.260542
2023-07-01,OKONO,269936.0,0.269936
2023-08-01,OKONO,291288.0,0.291288
2023-09-01,OKONO,243220.0,0.24322
2023-10-01,OKONO,284648.0,0.284648
2023-11-01,OKONO,226628.0,0.226628
2023-12-01,OKONO,289111.0,0.289111
2024-01-01,OKONO,236705.0,0.236705
2024-03-01,OKONO,6445.0,0.006445
2024-06-01,OKONO,195218.0,0.195218
2024-07-01,OKONO,320167.0,0.320167
2024-08-01,OKONO,278126.0,0.278126
2024-09-01,OKONO,192153.0,0.192153
2024-10-01,OKONO,347996.0,0.347996
2024-11-01,OKONO,337559.0,0.337559
2024-12-01,OKONO,363195.0,0.363195
2025-01-01,OKONO,368016.0,0.368016
2025-02-01,OKONO,328620.0,0.32862
2025-03-01,OKONO,341155.0,0.341155
2025-04-01,OKONO,332322.0,0.332322
2025-05-01,OKONO,341073.0,0.341073
2025-06-01,OKONO,325350.0,0.32535
2025-07-01,OKONO,313118.0,0.313118
2025-08-01,OKONO,276264.0,0.276264
2025-09-01,OKONO,300620.0,0.30062
2025-10-01,OKONO,311506.0,0.311506
2025-11-01,OKONO,223297.0,0.223297
2025-12-01,OKONO,208877.0,0.208877
2026-01-01,OKONO,142466.0,0.142466
2026-02-01,OKONO,205273.0,0.205273
2026-03-01,OKONO,222541.0,0.222541
2026-04-01,OKONO,208642.0,0.208642
2020-01-01,OKORO,425106.0,0.425106
2020-02-01,OKORO,423567.0,0.423567
2020-03-01,OKORO,549824.0,0.549824
2020-04-01,OKORO,541810.0,0.54181
2020-05-01,OKORO,509883.0,0.509883
2020-06-01,OKORO,448072.0,0.448072
2020-07-01,OKORO,489216.0,0.489216
2020-08-01,OKORO,505451.0,0.505451
2020-09-01,OKORO,402178.0,0.402178
2020-10-01,OKORO,413531.0,0.413531
2020-11-01,OKORO,329635.0,0.329635
2020-12-01,OKORO,394952.0,0.394952
2021-01-01,OKORO,318318.0,0.318318
2021-02-01,OKORO,368800.0,0.3688
2021-03-01,OKORO,389207.0,0.389207
2021-04-01,OKORO,363465.0,0.363465
2021-05-01,OKORO,385908.0,0.385908
2021-06-01,OKORO,357017.0,0.357017
2021-07-01,OKORO,349102.0,0.349102
2021-08-01,OKORO,164270.0,0.16427
2021-09-01,OKORO,309948.0,0.309948
2021-10-01,OKORO,322153.0,0.322153
2021-11-01,OKORO,308361.0,0.308361
2021-12-01,OKORO,316595.0,0.316595
2022-01-01,OKORO,296448.0,0.296448
2022-02-01,OKORO,238922.0,0.238922
2022-03-01,OKORO,250743.0,0.250743
2022-04-01,OKORO,185609.0,0.185609
2022-05-01,OKORO,226632.0,0.226632
2022-06-01,OKORO,258202.0,0.258202
2022-07-01,OKORO,268451.0,0.268451
2022-08-01,OKORO,266767.0,0.266767
2022-09-01,OKORO,235949.0,0.235949
2022-10-01,OKORO,200445.0,0.200445
2022-11-01,OKORO,234267.0,0.234267
2022-12-01,OKORO,236475.0,0.236475
2023-01-01,OKORO,231688.0,0.231688
2023-02-01,OKORO,207778.0,0.207778
2023-03-01,OKORO,226104.0,0.226104
2023-04-01,OKORO,114590.0,0.11459
2023-05-01,OKORO,97946.0,0.097946
2023-06-01,OKORO,219638.0,0.219638
2023-07-01,OKORO,221575.0,0.221575
2023-08-01,OKORO,107306.0,0.107306
2023-09-01,OKORO,196648.0,0.196648
2023-10-01,OKORO,209927.0,0.209927
2023-11-01,OKORO,176195.0,0.176195
2023-12-01,OKORO,208838.0,0.208838
2024-01-01,OKORO,203761.0,0.203761
2024-02-01,OKORO,190965.0,0.190965
2024-03-01,OKORO,201924.0,0.201924
2024-04-01,OKORO,182645.0,0.182645
2024-05-01,OKORO,188990.0,0.18899
2024-06-01,OKORO,167626.0,0.167626
2024-07-01,OKORO,181758.0,0.181758
2024-08-01,OKORO,173385.0,0.173385
2024-09-01,OKORO,167614.0,0.167614
2024-10-01,OKORO,177386.0,0.177386
2024-11-01,OKORO,172483.0,0.172483
2024-12-01,OKORO,173580.0,0.17358
2025-01-01,OKORO,168432.0,0.168432
2025-02-01,OKORO,141970.0,0.14197
2025-03-01,OKORO,160308.0,0.160308
2025-04-01,OKORO,158837.0,0.158837
2025-05-01,OKORO,154386.0,0.154386
2025-06-01,OKORO,143657.0,0.143657
2025-07-01,OKORO,137526.0,0.137526
2025-08-01,OKORO,72429.0,0.072429
2025-09-01,OKORO,134175.0,0.134175
2025-10-01,OKORO,147289.0,0.147289
2025-11-01,OKORO,145562.0,0.145562
2025-12-01,OKORO,163212.0,0.163212
2026-01-01,OKORO,154124.0,0.154124
2026-02-01,OKORO,93704.0,0.093704
2026-03-01,OKORO,118893.0,0.118893
2026-04-01,OKORO,113921.0,0.113921
2020-01-01,OKWORI,212436.0,0.212436
2020-02-01,OKWORI,136129.0,0.136129
2020-03-01,OKWORI,200000.0,0.2
2020-04-01,OKWORI,230054.0,0.230054
2020-05-01,OKWORI,101041.0,0.101041
2020-06-01,OKWORI,12.0,1.2e-05
2020-08-01,OKWORI,226.0,0.000226
2020-10-01,OKWORI,116598.0,0.116598
2020-11-01,OKWORI,206241.0,0.206241
2020-12-01,OKWORI,226641.0,0.226641
2021-01-01,OKWORI,227799.0,0.227799
2021-02-01,OKWORI,169842.0,0.169842
2021-03-01,OKWORI,176591.0,0.176591
2021-04-01,OKWORI,145450.0,0.14545
2021-05-01,OKWORI,127857.0,0.127857
2021-06-01,OKWORI,122130.0,0.12213
2021-07-01,OKWORI,122266.0,0.122266
2021-08-01,OKWORI,136295.0,0.136295
2021-09-01,OKWORI,43799.0,0.043799
2021-10-01,OKWORI,8050.0,0.00805
2021-12-01,OKWORI,6312.0,0.006312
2022-06-01,OKWORI,5566.0,0.005566
2022-07-01,OKWORI,135341.0,0.135341
2022-08-01,OKWORI,136571.0,0.136571
2022-09-01,OKWORI,136370.0,0.13637
2022-10-01,OKWORI,122751.0,0.122751
2022-11-01,OKWORI,77968.0,0.077968
2022-12-01,OKWORI,47248.0,0.047248
2023-01-01,OKWORI,29491.0,0.029491
2023-02-01,OKWORI,10246.0,0.010246
2023-03-01,OKWORI,91193.0,0.091193
2023-04-01,OKWORI,95511.0,0.095511
2023-05-01,OKWORI,26065.0,0.026065
2023-07-01,OKWORI,7716.0,0.007716
2023-08-01,OKWORI,114983.0,0.114983
2023-09-01,OKWORI,110860.0,0.11086
2023-10-01,OKWORI,154163.0,0.154163
2023-11-01,OKWORI,117962.0,0.117962
2023-12-01,OKWORI,121783.0,0.121783
2024-01-01,OKWORI,126381.0,0.126381
2024-02-01,OKWORI,97407.0,0.097407
2024-03-01,OKWORI,113685.0,0.113685
2024-04-01,OKWORI,122713.0,0.122713
2024-05-01,OKWORI,97727.0,0.097727
2024-06-01,OKWORI,92929.0,0.092929
2024-07-01,OKWORI,60254.0,0.060254
2024-08-01,OKWORI,81861.0,0.081861
2024-09-01,OKWORI,114101.0,0.114101
2024-10-01,OKWORI,122353.0,0.122353
2024-11-01,OKWORI,120309.0,0.120309
2024-12-01,OKWORI,160111.0,0.160111
2025-01-01,OKWORI,129477.0,0.129477
2025-02-01,OKWORI,86686.0,0.086686
2025-03-01,OKWORI,86918.0,0.086918
2025-04-01,OKWORI,78706.0,0.078706
2025-05-01,OKWORI,77801.0,0.077801
2025-06-01,OKWORI,73065.0,0.073065
2025-07-01,OKWORI,68244.0,0.068244
2025-08-01,OKWORI,68706.0,0.068706
2025-09-01,OKWORI,61706.0,0.061706
2025-10-01,OKWORI,74535.0,0.074535
2025-11-01,OKWORI,47038.0,0.047038
2025-12-01,OKWORI,70616.0,0.070616
2026-01-01,OKWORI,102561.0,0.102561
2026-02-01,OKWORI,88611.0,0.088611
2026-03-01,OKWORI,85043.0,0.085043
2026-04-01,OKWORI,91071.0,0.091071
2020-01-01,OTAKPIPO,177566.0,0.177566
2020-02-01,OTAKPIPO,214168.0,0.214168
2020-03-01,OTAKPIPO,210405.0,0.210405
2020-04-01,OTAKPIPO,207732.0,0.207732
2020-05-01,OTAKPIPO,170742.0,0.170742
2020-06-01,OTAKPIPO,182694.0,0.182694
2020-07-01,OTAKPIPO,143164.0,0.143164
2020-08-01,OTAKPIPO,150536.0,0.150536
2020-09-01,OTAKPIPO,239410.0,0.23941
2020-10-01,OTAKPIPO,181122.0,0.181122
2020-11-01,OTAKPIPO,162657.0,0.162657
2020-12-01,OTAKPIPO,168868.0,0.168868
2021-01-01,OTAKPIPO,174559.0,0.174559
2021-02-01,OTAKPIPO,146450.0,0.14645
2021-03-01,OTAKPIPO,185710.0,0.18571
2021-04-01,OTAKPIPO,115872.0,0.115872
2021-05-01,OTAKPIPO,206334.0,0.206334
2021-06-01,OTAKPIPO,196973.0,0.196973
2021-07-01,OTAKPIPO,121727.0,0.121727
2021-08-01,OTAKPIPO,54626.0,0.054626
2021-09-01,OTAKPIPO,192159.0,0.192159
2021-10-01,OTAKPIPO,190415.0,0.190415
2021-11-01,OTAKPIPO,149600.0,0.1496
2021-12-01,OTAKPIPO,161541.0,0.161541
2022-01-01,OTAKPIPO,164478.0,0.164478
2022-02-01,OTAKPIPO,143635.0,0.143635
2022-03-01,OTAKPIPO,137711.0,0.137711
2022-04-01,OTAKPIPO,138234.0,0.138234
2022-05-01,OTAKPIPO,145107.0,0.145107
2022-06-01,OTAKPIPO,139536.0,0.139536
2022-07-01,OTAKPIPO,161180.0,0.16118
2022-08-01,OTAKPIPO,235466.0,0.235466
2022-09-01,OTAKPIPO,191580.0,0.19158
2022-10-01,OTAKPIPO,254098.0,0.254098
2022-11-01,OTAKPIPO,304522.0,0.304522
2022-12-01,OTAKPIPO,306591.0,0.306591
2023-01-01,OTAKPIPO,312128.0,0.312128
2023-02-01,OTAKPIPO,287256.0,0.287256
2023-03-01,OTAKPIPO,313478.0,0.313478
2023-04-01,OTAKPIPO,216278.0,0.216278
2023-05-01,OTAKPIPO,281693.0,0.281693
2023-06-01,OTAKPIPO,252372.0,0.252372
2023-07-01,OTAKPIPO,187811.0,0.187811
2023-08-01,OTAKPIPO,234595.0,0.234595
2023-09-01,OTAKPIPO,358394.0,0.358394
2023-10-01,OTAKPIPO,363887.0,0.363887
2023-11-01,OTAKPIPO,352169.0,0.352169
2023-12-01,OTAKPIPO,291072.0,0.291072
2024-01-01,OTAKPIPO,278843.0,0.278843
2024-02-01,OTAKPIPO,217705.0,0.217705
2024-03-01,OTAKPIPO,242882.0,0.242882
2024-04-01,OTAKPIPO,270168.0,0.270168
2024-05-01,OTAKPIPO,306424.0,0.306424
2024-06-01,OTAKPIPO,270141.0,0.270141
2024-07-01,OTAKPIPO,266605.0,0.266605
2024-08-01,OTAKPIPO,197152.0,0.197152
2024-09-01,OTAKPIPO,195878.0,0.195878
2024-10-01,OTAKPIPO,169735.0,0.169735
2024-11-01,OTAKPIPO,127545.0,0.127545
2024-12-01,OTAKPIPO,186192.0,0.186192
2025-01-01,OTAKPIPO,210114.0,0.210114
2025-02-01,OTAKPIPO,125233.0,0.125233
2025-03-01,OTAKPIPO,114411.0,0.114411
2025-04-01,OTAKPIPO,148290.0,0.14829
2025-05-01,OTAKPIPO,212252.0,0.212252
2025-06-01,OTAKPIPO,220666.0,0.220666
2025-07-01,OTAKPIPO,185672.0,0.185672
2025-08-01,OTAKPIPO,215945.0,0.215945
2025-09-01,OTAKPIPO,206713.0,0.206713
2025-10-01,OTAKPIPO,204048.0,0.204048
2025-11-01,OTAKPIPO,194965.0,0.194965
2025-12-01,OTAKPIPO,199316.0,0.199316
2026-01-01,OTAKPIPO,196106.0,0.196106
2026-02-01,OTAKPIPO,176061.0,0.176061
2026-03-01,OTAKPIPO,263343.0,0.263343
2026-04-01,OTAKPIPO,255711.0,0.255711
2023-07-01,OYO,41841.0,0.041841
2023-09-01,OYO,39261.0,0.039261
2023-10-01,OYO,36552.0,0.036552
2023-11-01,OYO,39184.0,0.039184
2023-12-01,OYO,37783.0,0.037783
2024-01-01,OYO,40059.0,0.040059
2024-02-01,OYO,36530.0,0.03653
2024-03-01,OYO,40236.0,0.040236
2024-04-01,OYO,36771.0,0.036771
2024-05-01,OYO,43319.0,0.043319
2024-06-01,OYO,35748.0,0.035748
2024-07-01,OYO,36316.0,0.036316
2024-08-01,OYO,38331.0,0.038331
2024-09-01,OYO,37545.0,0.037545
2024-10-01,OYO,81646.0,0.081646
2024-11-01,OYO,161059.0,0.161059
2024-12-01,OYO,330176.0,0.330176
2025-01-01,OYO,504401.0,0.504401
2025-02-01,OYO,200390.0,0.20039
2025-03-01,OYO,269271.0,0.269271
2025-04-01,OYO,154564.0,0.154564
2025-05-01,OYO,273828.0,0.273828
2025-06-01,OYO,157664.0,0.157664
2025-07-01,OYO,266239.0,0.266239
2025-08-01,OYO,124136.0,0.124136
2025-09-01,OYO,73301.0,0.073301
2025-10-01,OYO,250322.0,0.250322
2025-11-01,OYO,34573.0,0.034573
2025-12-01,OYO,25972.0,0.025972
2026-01-01,OYO,24923.0,0.024923
2026-02-01,OYO,21671.0,0.021671
2026-03-01,OYO,24030.0,0.02403
2026-04-01,OYO,125.0,0.000125
2020-01-01,PENNINGTON,566958.0,0.566958
2020-02-01,PENNINGTON,632717.0,0.632717
2020-03-01,PENNINGTON,588768.0,0.588768
2020-04-01,PENNINGTON,648806.0,0.648806
2020-05-01,PENNINGTON,79882.0,0.079882
2020-06-01,PENNINGTON,360435.0,0.360435
2020-07-01,PENNINGTON,571681.0,0.571681
2020-11-01,PENNINGTON,45737.0,0.045737
2020-12-01,PENNINGTON,795238.0,0.795238
2021-01-01,PENNINGTON,607921.0,0.607921
2021-02-01,PENNINGTON,907754.0,0.907754
2021-03-01,PENNINGTON,635687.0,0.635687
2021-04-01,PENNINGTON,493496.0,0.493496
2021-05-01,PENNINGTON,728429.0,0.728429
2021-06-01,PENNINGTON,460940.0,0.46094
2021-07-01,PENNINGTON,661010.0,0.66101
2021-08-01,PENNINGTON,728673.0,0.728673
2021-09-01,PENNINGTON,275142.0,0.275142
2021-10-01,PENNINGTON,696876.0,0.696876
2021-11-01,PENNINGTON,410384.0,0.410384
2021-12-01,PENNINGTON,678712.0,0.678712
2022-01-01,PENNINGTON,580959.0,0.580959
2022-02-01,PENNINGTON,549454.0,0.549454
2022-03-01,PENNINGTON,482335.0,0.482335
2022-04-01,PENNINGTON,632780.0,0.63278
2022-05-01,PENNINGTON,516464.0,0.516464
2022-06-01,PENNINGTON,580687.0,0.580687
2022-07-01,PENNINGTON,436456.0,0.436456
2022-08-01,PENNINGTON,495796.0,0.495796
2022-09-01,PENNINGTON,464599.0,0.464599
2022-10-01,PENNINGTON,511119.0,0.511119
2022-11-01,PENNINGTON,335177.0,0.335177
2022-12-01,PENNINGTON,509560.0,0.50956
2023-01-01,PENNINGTON,341603.0,0.341603
2023-02-01,PENNINGTON,431015.0,0.431015
2023-03-01,PENNINGTON,462380.0,0.46238
2023-04-01,PENNINGTON,448673.0,0.448673
2023-05-01,PENNINGTON,461983.0,0.461983
2023-06-01,PENNINGTON,305838.0,0.305838
2023-07-01,PENNINGTON,333219.0,0.333219
2023-08-01,PENNINGTON,386403.0,0.386403
2023-09-01,PENNINGTON,4916.0,0.004916
2023-12-01,PENNINGTON,302450.0,0.30245
2024-01-01,PENNINGTON,377158.0,0.377158
2024-02-01,PENNINGTON,360774.0,0.360774
2024-03-01,PENNINGTON,321875.0,0.321875
2024-04-01,PENNINGTON,530794.0,0.530794
2024-05-01,PENNINGTON,353442.0,0.353442
2024-06-01,PENNINGTON,507062.0,0.507062
2024-07-01,PENNINGTON,159850.0,0.15985
2024-08-01,PENNINGTON,206828.0,0.206828
2024-09-01,PENNINGTON,233383.0,0.233383
2024-10-01,PENNINGTON,415343.0,0.415343
2024-11-01,PENNINGTON,390161.0,0.390161
2024-12-01,PENNINGTON,183330.0,0.18333
2025-01-01,PENNINGTON,425878.0,0.425878
2025-02-01,PENNINGTON,408590.0,0.40859
2025-03-01,PENNINGTON,126576.0,0.126576
2025-04-01,PENNINGTON,425649.0,0.425649
2025-05-01,PENNINGTON,417266.0,0.417266
2025-06-01,PENNINGTON,213225.0,0.213225
2025-07-01,PENNINGTON,467338.0,0.467338
2025-08-01,PENNINGTON,493049.0,0.493049
2025-09-01,PENNINGTON,289508.0,0.289508
2025-10-01,PENNINGTON,364190.0,0.36419
2025-11-01,PENNINGTON,442063.0,0.442063
